DIA_TRANSPORTE,DIA_SEMANA,NOMBRE_EMPRESA,LINEA,AMBA,TIPO_TRANSPORTE,JURISDICCION,PROVINCIA,MUNICIPIO,CANTIDAD,DATO_PRELIMINAR
2022-01-12,Wednesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,33,NO
2022-01-12,Wednesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,84799,NO
2022-01-12,Wednesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,258,NO
2022-01-12,Wednesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,35365,NO
2022-01-12,Wednesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,34935,NO
2022-01-12,Wednesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,50999,NO
2022-01-12,Wednesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,321,NO
2022-01-12,Wednesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,176,NO
2022-01-12,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,42,NO
2022-01-12,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,69,NO
2022-01-12,Wednesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,511,NO
2022-01-12,Wednesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,117,NO
2022-01-12,Wednesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,55142,NO
2022-01-12,Wednesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,29181,NO
2022-01-12,Wednesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1881,NO
2022-01-13,Thursday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,44857,NO
2022-01-13,Thursday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,243625,NO
2022-01-13,Thursday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,968,NO
2022-01-13,Thursday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,17,NO
2022-01-13,Thursday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,82603,NO
2022-01-13,Thursday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,329,NO
2022-01-13,Thursday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,34289,NO
2022-01-13,Thursday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,33727,NO
2022-01-13,Thursday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,21984,NO
2022-01-13,Thursday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,294,NO
2022-01-13,Thursday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,132,NO
2022-01-13,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,19,NO
2022-01-13,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,42,NO
2022-01-13,Thursday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,420,NO
2022-01-13,Thursday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,127,NO
2022-01-13,Thursday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,55523,NO
2022-01-13,Thursday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,27734,NO
2022-01-13,Thursday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1573,NO
2022-01-14,Friday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,40527,NO
2022-01-14,Friday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,221959,NO
2022-01-14,Friday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1113,NO
2022-01-14,Friday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,7,NO
2022-01-14,Friday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,68949,NO
2022-01-14,Friday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,425,NO
2022-01-14,Friday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,31920,NO
2022-01-14,Friday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,34347,NO
2022-01-14,Friday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,37205,NO
2022-01-14,Friday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,255,NO
2022-01-14,Friday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,135,NO
2022-01-14,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,11,NO
2022-01-14,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,8,NO
2022-01-14,Friday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,711,NO
2022-01-14,Friday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,5,NO
2022-01-14,Friday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,53791,NO
2022-01-14,Friday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,23177,NO
2022-01-14,Friday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1469,NO
2022-01-15,Saturday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,28102,NO
2022-01-15,Saturday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,125344,NO
2022-01-15,Saturday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,303,NO
2022-01-15,Saturday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,9,NO
2022-01-15,Saturday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,19650,NO
2022-01-15,Saturday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,8,NO
2022-01-15,Saturday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,15891,NO
2022-01-15,Saturday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,23288,NO
2022-01-15,Saturday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,23367,NO
2022-01-15,Saturday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,164,NO
2022-01-15,Saturday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,94,NO
2022-01-15,Saturday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,20,NO
2022-01-15,Saturday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,48,NO
2022-01-15,Saturday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,774,NO
2022-01-15,Saturday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,40,NO
2022-01-15,Saturday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,29514,NO
2022-01-15,Saturday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,12332,NO
2022-01-15,Saturday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1776,NO
2022-01-16,Sunday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,17643,NO
2022-01-16,Sunday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,45375,NO
2022-01-16,Sunday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,99,NO
2022-01-16,Sunday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,9,NO
2022-01-16,Sunday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,4448,NO
2022-01-16,Sunday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,4,NO
2022-01-16,Sunday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,7784,NO
2022-01-16,Sunday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,7918,NO
2022-01-16,Sunday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,12155,NO
2022-01-16,Sunday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,85,NO
2022-01-16,Sunday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,48,NO
2022-01-16,Sunday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,3,NO
2022-01-16,Sunday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,51,NO
2022-01-16,Sunday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,338,NO
2022-01-16,Sunday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,7719,NO
2022-01-16,Sunday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,5359,NO
2022-01-16,Sunday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1656,NO
2022-01-17,Monday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,44338,NO
2022-01-17,Monday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,262051,NO
2022-01-17,Monday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1111,NO
2022-01-17,Monday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,19,NO
2022-01-17,Monday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,88518,NO
2022-01-17,Monday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,532,NO
2022-01-17,Monday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,36897,NO
2022-01-17,Monday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,35967,NO
2022-01-17,Monday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,53704,NO
2022-01-17,Monday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,340,NO
2022-01-17,Monday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,131,NO
2022-01-17,Monday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,26,NO
2022-01-17,Monday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,58,NO
2022-01-17,Monday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,285,NO
2022-01-17,Monday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,116,NO
2022-01-17,Monday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,59636,NO
2022-01-17,Monday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,28177,NO
2022-01-17,Monday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1129,NO
2022-01-18,Tuesday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,42244,NO
2022-01-18,Tuesday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,264714,NO
2022-01-18,Tuesday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1093,NO
2022-01-18,Tuesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,13,NO
2022-01-18,Tuesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,99821,NO
2022-01-18,Tuesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,527,NO
2022-01-18,Tuesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,36675,NO
2022-01-18,Tuesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,35545,NO
2022-01-18,Tuesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,52031,NO
2022-01-18,Tuesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,436,NO
2022-01-18,Tuesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,122,NO
2022-01-18,Tuesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,22,NO
2022-01-18,Tuesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,54,NO
2022-01-18,Tuesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,273,NO
2022-01-18,Tuesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,161,NO
2022-01-18,Tuesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,60080,NO
2022-01-18,Tuesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,28890,NO
2022-01-18,Tuesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1018,NO
2022-01-19,Wednesday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,45462,NO
2022-01-19,Wednesday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,261385,NO
2022-01-19,Wednesday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1517,NO
2022-01-19,Wednesday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,15,NO
2022-01-19,Wednesday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,99961,NO
2022-01-19,Wednesday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,546,NO
2022-01-19,Wednesday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,36376,NO
2022-01-19,Wednesday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,37537,NO
2022-01-19,Wednesday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,54014,NO
2022-01-19,Wednesday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,200,NO
2022-01-19,Wednesday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,68,NO
2022-01-19,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,23,NO
2022-01-19,Wednesday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,37,NO
2022-01-19,Wednesday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,210,NO
2022-01-19,Wednesday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,123,NO
2022-01-19,Wednesday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,59651,NO
2022-01-19,Wednesday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,19392,NO
2022-01-19,Wednesday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1401,NO
2022-01-20,Thursday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,45553,NO
2022-01-20,Thursday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,247341,NO
2022-01-20,Thursday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,681,NO
2022-01-20,Thursday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,23,NO
2022-01-20,Thursday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,81319,NO
2022-01-20,Thursday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,619,NO
2022-01-20,Thursday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,34841,NO
2022-01-20,Thursday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,35959,NO
2022-01-20,Thursday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,52825,NO
2022-01-20,Thursday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,435,NO
2022-01-20,Thursday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,142,NO
2022-01-20,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,16,NO
2022-01-20,Thursday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,56,NO
2022-01-20,Thursday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,191,NO
2022-01-20,Thursday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,161,NO
2022-01-20,Thursday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,62694,NO
2022-01-20,Thursday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,30484,NO
2022-01-20,Thursday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1249,NO
2022-01-21,Friday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,49686,NO
2022-01-21,Friday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,271512,NO
2022-01-21,Friday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1172,NO
2022-01-21,Friday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,26,NO
2022-01-21,Friday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,88240,NO
2022-01-21,Friday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,561,NO
2022-01-21,Friday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,38381,NO
2022-01-21,Friday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,38331,NO
2022-01-21,Friday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,55176,NO
2022-01-21,Friday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,549,NO
2022-01-21,Friday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,66,NO
2022-01-21,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,26,NO
2022-01-21,Friday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,45,NO
2022-01-21,Friday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,289,NO
2022-01-21,Friday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,168,NO
2022-01-21,Friday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,68850,NO
2022-01-21,Friday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,32189,NO
2022-01-21,Friday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1587,NO
2022-01-22,Saturday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,28451,NO
2022-01-22,Saturday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,147823,NO
2022-01-22,Saturday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,1125,NO
2022-01-22,Saturday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,10,NO
2022-01-22,Saturday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,31674,NO
2022-01-22,Saturday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,1,NO
2022-01-22,Saturday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,19384,NO
2022-01-22,Saturday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,25161,NO
2022-01-22,Saturday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,28658,NO
2022-01-22,Saturday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,282,NO
2022-01-22,Saturday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,32,NO
2022-01-22,Saturday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,16,NO
2022-01-22,Saturday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,36,NO
2022-01-22,Saturday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,253,NO
2022-01-22,Saturday,SOFSE - Roca,FFCC_ROCA_UNIVERSITARIO,SI,TREN,NACIONAL,JN,SD,45,NO
2022-01-22,Saturday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,42962,NO
2022-01-22,Saturday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,14727,NO
2022-01-22,Saturday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,1668,NO
2022-01-23,Sunday,SOFSE - Mitre,FCC MITRE_TIGRE,SI,TREN,NACIONAL,JN,SD,24326,NO
2022-01-23,Sunday,SOFSE - Roca,FFCC ROCA,SI,TREN,NACIONAL,JN,SD,56025,NO
2022-01-23,Sunday,SOFSE- SARMIENTO,FFCC SAR  MERLO - LOBOS,SI,TREN,NACIONAL,JN,SD,687,NO
2022-01-23,Sunday,SOFSE- SARMIENTO,FFCC SAR MORENO - MERCEDES,SI,TREN,NACIONAL,JN,SD,16,NO
2022-01-23,Sunday,SOFSE- SARMIENTO,FFCC SAR,SI,TREN,NACIONAL,JN,SD,7837,NO
2022-01-23,Sunday,SOFSE - TREN DEL VALLE,FFCC TREN DEL VALLE,NO,TREN,NACIONAL,JN,SD,5,NO
2022-01-23,Sunday,METROVIAS S.A. (URQUIZA),FFCC URQUIZA,SI,TREN,NACIONAL,JN,SD,9727,NO
2022-01-23,Sunday,SOFSE - Belgrano Sur,FFCC_BELG_SUR,SI,TREN,NACIONAL,JN,SD,10443,NO
2022-01-23,Sunday,FERROVIAS S.A.,FFCC_BELGRANO_NORTE,SI,TREN,NACIONAL,JN,SD,16079,NO
2022-01-23,Sunday,SOFSE - Mitre,FFCC_MITRE,SI,TREN,NACIONAL,JN,SD,161,NO
2022-01-23,Sunday,SOFSE - Mitre,FFCC_MITRE_ZARATE,SI,TREN,NACIONAL,JN,SD,54,NO
2022-01-23,Sunday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-LOBOS,SI,TREN,NACIONAL,JN,SD,14,NO
2022-01-23,Sunday,SOFSE - Roca,FFCC_ROCA_CAÑUELAS-MONTE,SI,TREN,NACIONAL,JN,SD,22,NO
2022-01-23,Sunday,SOFSE - Roca,FFCC_ROCA_KORN-CHASCOMUS,SI,TREN,NACIONAL,JN,SD,330,NO
2022-01-23,Sunday,SOFSE - San Martin,FFCC_SANM,SI,TREN,NACIONAL,JN,SD,12771,NO
2022-01-23,Sunday,SOFSE - Mitre,FFCC_SUAREZ,SI,TREN,NACIONAL,JN,SD,7351,NO
2022-01-23,Sunday,SOFSE- TREN DE LA COSTA,FFCC_TREN_COSTA,SI,TREN,NACIONAL,JN,SD,2086,NO
